time,open,high,low,close,volume,log_ret,scaled_log_ret
2026-04-02 10:10:00,1846.3,1847.7,1845.3,1845.4,2203,-0.00043341641159569893,-0.27494094321500606
2026-04-02 10:15:00,1845.4,1847.3,1844.1,1845.6,2303,0.00010837171508835876,0.008890248390748905
2026-04-02 10:20:00,1845.6,1848.9,1843.6,1848.5,4186,0.0015700715171426906,0.7746434573548703
2026-04-02 10:25:00,1848.3,1849.1,1847.2,1848.2,2419,-0.00016230692274651475,-0.13291249060448238
2026-04-02 10:30:00,1848.5,1849.0,1847.2,1849.0,2292,0.0004327599331848742,0.1788302857420893
2026-04-02 10:35:00,1848.6,1849.4,1846.5,1846.8,2449,-0.0011905407542909762,-0.6715821647496379
2026-04-02 10:40:00,1847.0,1848.9,1846.3,1847.0,2401,0.00010828956640621137,0.008847212456230661
2026-04-02 10:45:00,1846.8,1849.7,1845.9,1848.8,2210,0.0009740787609309815,0.46241562168911465
2026-04-02 10:50:00,1848.8,1849.5,1847.4,1847.9,1477,-0.00048692077679106263,-0.30297073379468287
2026-04-02 10:55:00,1847.6,1847.9,1845.0,1845.2,2907,-0.001462186499714416,-0.8138915506899652
2026-04-02 11:00:00,1845.4,1847.7,1844.6,1846.1,2367,0.00048763309285830835,0.20757715842201796
2026-04-02 11:05:00,1846.2,1847.0,1845.3,1846.0,988,-5.416971372623323e-05,-0.07626172366907948
2026-04-02 11:10:00,1846.0,1847.0,1844.1,1845.8,2230,-0.00010834823132115415,-0.10464468824697828
2026-04-02 11:15:00,1845.8,1846.7,1844.8,1846.0,1042,0.00010834823132119069,0.008877945748275913
2026-04-02 11:20:00,1846.0,1847.3,1845.0,1847.3,1750,0.0007039775017941108,0.32091535902326496
2026-04-02 11:25:00,1847.4,1847.5,1845.1,1845.6,1552,-0.0009206857050477891,-0.5302108861719724
2026-04-02 13:00:00,1845.3,1846.0,1840.1,1842.6,7892,-0.0016268101847122256,-0.9001343721512529
2026-04-02 13:05:00,1842.6,1843.7,1841.3,1842.2,3203,-0.00021710812069645138,-0.161621664079271
2026-04-02 13:10:00,1842.0,1844.0,1841.1,1843.3,2661,0.0005969339479926362,0.2648375346251223
2026-04-02 13:15:00,1843.3,1844.5,1842.5,1843.9,2020,0.0003254502089910858,0.12261302037818943
2026-04-02 13:20:00,1843.9,1844.7,1842.6,1843.0,3004,-0.0004882150412957604,-0.30364877123871054
2026-04-02 13:25:00,1843.1,1846.4,1842.5,1845.4,4494,0.0013013774746321468,0.6338804053295386
2026-04-02 13:30:00,1845.4,1845.6,1841.6,1842.0,3313,-0.0018441183292033615,-1.013977453161632
2026-04-02 13:35:00,1841.9,1842.5,1838.9,1842.0,5356,0.0,-0.04788337124936076
2026-04-02 13:40:00,1841.8,1843.4,1840.0,1841.7,3154,-0.00016287971369175738,-0.1332125635084868
2026-04-02 13:45:00,1842.0,1843.2,1841.6,1842.1,1836,0.00021716705661100035,0.06588579684346303
2026-04-02 13:50:00,1842.1,1842.8,1841.0,1842.0,1666,-5.4287342919295624e-05,-0.0763233470830861
2026-04-02 13:55:00,1842.0,1844.6,1838.3,1843.0,6919,0.0005427408545711279,0.23644693408396555
2026-04-02 14:00:00,1843.3,1845.8,1842.5,1843.4,5477,0.00021701388974064783,0.06580555600172891
2026-04-02 14:05:00,1843.0,1847.0,1842.1,1844.8,6079,0.0007591779552305642,0.3498336938932779
2026-04-02 14:10:00,1845.0,1845.1,1842.2,1844.2,4315,-0.00032529140975362763,-0.2182965713587252
2026-04-02 14:15:00,1844.2,1851.0,1842.5,1848.8,9218,0.0024912008551299758,1.2572033820695225
2026-04-02 14:20:00,1848.8,1849.9,1842.2,1844.7,8895,-0.00222011733263718,-1.210955275175496
2026-04-02 14:25:00,1844.7,1848.0,1843.4,1847.7,6506,0.0016249597335735093,0.8033982179473975
2026-04-02 14:45:00,1853.2,1853.2,1853.2,1853.2,6840,0.0029722521813859777,1.509215865234166
2026-04-03 09:00:00,1868.0,1872.0,1866.1,1867.7,11222,0.007793852777067954,4.035149113153943
2026-04-03 09:05:00,1867.5,1868.8,1865.2,1865.6,3444,-0.0011250101633881722,-0.6372520921871242
2026-04-03 09:10:00,1865.7,1866.6,1862.5,1863.8,5333,-0.0009653028046181241,-0.5535848287028792
2026-04-03 09:15:00,1863.8,1865.5,1862.8,1864.0,4151,0.0001073018939814768,0.008329792034073582
2026-04-03 09:20:00,1864.1,1865.5,1863.7,1865.0,1869,0.00053633683237935,0.23309200406568187
2026-04-03 09:25:00,1864.8,1866.1,1864.3,1865.0,2310,0.0,-0.04788337124936076
2026-04-03 09:30:00,1865.2,1866.2,1864.0,1864.6,2616,-0.0002145002153227525,-0.16025543832910125
2026-04-03 09:35:00,1864.8,1865.0,1860.7,1860.9,5222,-0.0019863112154116006,-1.0884692597232792
2026-04-03 09:40:00,1860.7,1862.5,1860.3,1862.0,3473,0.0005909371898308364,0.26169596150639696
2026-04-03 09:45:00,1861.9,1864.0,1861.0,1862.7,3019,0.0003758692019445037,0.14902645054528477
2026-04-03 09:50:00,1862.7,1862.7,1860.1,1861.0,3315,-0.0009130703967060898,-0.5262213892918937
2026-04-03 09:55:00,1861.3,1863.9,1860.5,1863.9,1950,0.0015570890955071155,0.7678422448120521
2026-04-03 10:00:00,1863.6,1864.4,1862.5,1862.8,2733,-0.0005903346295357857,-0.35714703557656635
2026-04-03 10:05:00,1862.8,1863.8,1861.5,1862.2,1505,-0.00032214765379263245,-0.21664962496662146
2026-04-03 10:10:00,1862.2,1863.0,1861.6,1862.8,930,0.00032214765379275047,0.12088288246796179
2026-04-03 10:15:00,1862.8,1864.6,1862.1,1863.4,2723,0.00032204390810243314,0.12082853232358534
2026-04-03 10:20:00,1863.3,1863.4,1861.0,1861.5,1895,-0.0010201617035530603,-0.5823242304874492
2026-04-03 10:25:00,1861.9,1862.5,1858.2,1859.3,4160,-0.001182541526754537,-0.6673915408290124
2026-04-03 10:30:00,1859.2,1859.5,1856.7,1857.3,5116,-0.0010762525927209222,-0.6117090455593093
2026-04-03 10:35:00,1857.2,1858.6,1855.6,1856.3,3973,-0.0005385609781186671,-0.3300239288642794
2026-04-03 10:40:00,1856.3,1857.4,1856.1,1857.2,2061,0.00048471793058913354,0.20604996736737435
2026-04-03 10:45:00,1857.0,1857.2,1855.6,1857.2,2493,0.0,-0.04788337124936076
2026-04-03 10:50:00,1857.2,1858.1,1856.2,1857.8,2428,0.00032301480765365743,0.12133716579667395
2026-04-03 10:55:00,1857.8,1858.5,1857.1,1857.4,1713,-0.0002153316115124099,-0.16069098897996398
2026-04-03 11:00:00,1857.3,1857.3,1855.3,1855.8,2793,-0.0008617904228290518,-0.49935690966567375
2026-04-03 11:05:00,1856.0,1858.0,1855.8,1857.9,2157,0.0011309476930460903,0.5445958942629318
2026-04-03 11:10:00,1857.9,1859.0,1857.5,1858.0,2795,5.3822761658737444e-05,-0.0196867795842568
2026-04-03 11:15:00,1858.2,1859.0,1857.7,1858.5,1260,0.0002690703635229484,0.09307682729158548
2026-04-03 11:20:00,1858.5,1859.0,1857.6,1857.9,1283,-0.0003228931251818324,-0.2170401614554877
2026-04-03 11:25:00,1857.9,1858.7,1857.5,1857.8,992,-5.382565870455977e-05,-0.076081480614701
2026-04-03 13:00:00,1858.0,1858.4,1855.8,1856.4,3065,-0.0007538635863995998,-0.44281635242331413
2026-04-03 13:05:00,1856.3,1856.4,1853.2,1853.8,5394,-0.0014015419252885557,-0.7821211574754358
2026-04-03 13:10:00,1853.8,1854.3,1849.2,1849.6,6335,-0.002268186963673967,-1.2361379249702127
2026-04-03 13:15:00,1849.7,1850.9,1848.8,1850.0,6033,0.00021623959431232593,0.06539991921632987
2026-04-03 13:20:00,1850.0,1850.7,1847.6,1848.0,4608,-0.0010816658707410232,-0.6145449459330259
2026-04-03 13:25:00,1848.0,1848.2,1843.6,1846.0,6796,-0.0010828371388320486,-0.6151585481911636
2026-04-03 13:30:00,1845.8,1846.0,1840.0,1840.0,7290,-0.003255564459766185,-1.7534038403304935
2026-04-03 13:35:00,1840.0,1842.9,1839.3,1842.7,5697,0.0014663157377840011,0.7202880275458043
2026-04-03 13:40:00,1842.4,1842.7,1841.0,1842.1,3492,-0.0003256621826437591,-0.21849081133195095
2026-04-03 13:45:00,1842.1,1842.7,1835.1,1837.4,9518,-0.0025546963208052734,-1.3862340386272016
2026-04-03 13:50:00,1837.4,1839.4,1836.6,1837.7,4457,0.00016326086401258856,0.037645497496595196
2026-04-03 13:55:00,1837.8,1840.8,1836.1,1836.4,5113,-0.0007076563263116942,-0.4186093588668915
2026-04-03 14:00:00,1836.5,1836.9,1833.5,1835.1,8780,-0.00070815745843818,-0.41887189125105967
2026-04-03 14:05:00,1835.5,1836.6,1831.1,1832.7,7953,-0.0013086865927978142,-0.733476238235327
2026-04-03 14:10:00,1832.7,1833.4,1829.2,1831.2,7748,-0.000818799685473991,-0.47683498345407815
2026-04-03 14:15:00,1831.0,1835.7,1830.7,1832.9,8641,0.0009279223394452722,0.4382352613871512
2026-04-03 14:20:00,1832.9,1838.9,1830.2,1834.7,10822,0.0009815684068717947,0.4663392867297217
2026-04-03 14:25:00,1834.8,1837.8,1834.4,1835.8,7039,0.0005993734003166895,0.266115511431737
2026-04-03 14:45:00,1835.4,1835.4,1835.4,1835.4,7062,-0.00021791240007779425,-0.16204300881524306
2026-04-06 09:00:00,1830.0,1842.0,1830.0,1840.0,13524,0.0025031302181184748,1.2634529197492173
2026-04-06 09:05:00,1839.6,1840.5,1834.5,1835.0,5294,-0.0027210901143606132,-1.4734041820367023
2026-04-06 09:10:00,1834.9,1836.1,1834.0,1834.4,2599,-0.00032702894497596633,-0.21920682883452433
2026-04-06 09:15:00,1834.4,1837.3,1834.3,1834.4,3074,0.0,-0.04788337124936076
2026-04-06 09:20:00,1834.4,1839.4,1831.4,1838.6,8000,0.002286959885959553,1.1502059142417338
2026-04-06 09:25:00,1838.9,1844.8,1838.6,1841.6,9763,0.0016303465379639054,0.8062202493537166
2026-04-06 09:30:00,1841.7,1843.0,1840.3,1842.6,4722,0.0005428587072133907,0.2365086745582208
2026-04-06 09:35:00,1842.8,1851.9,1842.5,1851.0,10281,0.004548415898665961,2.334934266963212
2026-04-06 09:40:00,1850.9,1853.6,1849.3,1853.5,9347,0.001349710017289432,0.6592007888892785
2026-04-06 09:45:00,1853.6,1854.5,1846.7,1848.0,8025,-0.0029717703891574817,-1.6047302071069136
2026-04-06 09:50:00,1848.0,1848.5,1845.0,1848.2,5832,0.00010821925231064407,0.008810376408062362
2026-04-06 09:55:00,1848.5,1849.0,1846.3,1848.0,2646,-0.0001082192523106039,-0.10457711890676284
2026-04-06 10:00:00,1847.8,1847.9,1844.1,1844.5,3534,-0.0018957351648992008,-1.0410184074773619
2026-04-06 10:05:00,1844.6,1845.0,1841.1,1841.4,5824,-0.0016820861829848262,-0.9290922833423539
2026-04-06 10:10:00,1841.4,1842.2,1837.3,1837.6,4775,-0.0020657794788571287,-1.1301009803123454
2026-04-06 10:15:00,1837.6,1838.4,1834.5,1835.1,7012,-0.0013613964582596554,-0.7610898074269933
2026-04-06 10:20:00,1835.2,1835.3,1832.8,1833.8,4804,-0.0007086593008284513,-0.41913479572720747
2026-04-06 10:25:00,1833.8,1837.3,1832.8,1835.3,6045,0.000817639248625866,0.380460312953312
2026-04-06 10:30:00,1835.4,1836.8,1833.7,1835.8,3373,0.00027239792056419954,0.09482006313164515
2026-04-06 10:35:00,1835.6,1836.6,1833.8,1834.9,2051,-0.0004903696940826799,-0.30477754766973164
2026-04-06 10:40:00,1835.0,1836.0,1833.0,1835.1,2117,0.000108991825720905,0.009215111065093989
2026-04-06 10:45:00,1835.1,1838.8,1834.8,1836.0,4449,0.0004903162638069552,0.20898281419431675
2026-04-06 10:50:00,1836.2,1836.5,1833.9,1835.8,2266,-0.00010893839544524651,-0.10495386258715682
2026-04-06 10:55:00,1835.3,1837.9,1835.0,1837.5,1919,0.0009255983020011655,0.437017747963344
2026-04-06 11:00:00,1837.8,1837.9,1836.6,1837.6,1797,5.442028789678394e-05,-0.019373748390313084
2026-04-06 11:05:00,1837.6,1841.8,1837.1,1839.8,6292,0.001196497668168322,0.5789361218026913
2026-04-06 11:10:00,1840.1,1840.8,1837.1,1837.1,3162,-0.0014686287281655446,-0.8172664961489428
2026-04-06 11:15:00,1837.1,1837.5,1835.0,1835.1,2641,-0.0010892653982625792,-0.61852617557954
2026-04-06 11:20:00,1835.5,1835.8,1834.0,1835.7,2574,0.0003269042199757674,0.12337474558046706
2026-04-06 11:25:00,1835.7,1836.5,1835.2,1836.0,1334,0.0001634120438311949,0.03772469736449263
2026-04-06 13:00:00,1836.0,1839.9,1834.2,1837.5,5414,0.0008166599065559652,0.37994725662557216
2026-04-06 13:05:00,1837.9,1841.8,1837.0,1838.9,4875,0.0007616146598157249,0.3511102312183579
2026-04-06 13:10:00,1838.8,1841.3,1837.4,1840.3,3143,0.0007610350443413563,0.3508065830897618
2026-04-06 13:15:00,1840.5,1845.4,1840.2,1845.4,8787,0.0027674543533066586,1.4019266709548663
2026-04-06 13:20:00,1845.0,1845.8,1842.7,1843.9,4975,-0.0008131624333364396,-0.47388174783893827
2026-04-06 13:25:00,1843.9,1849.0,1842.9,1848.6,8656,0.0025457021195581246,1.2857554267984073
2026-04-06 13:30:00,1848.6,1849.9,1844.8,1847.4,6427,-0.0006493506721674293,-0.3880642758758605
2026-04-06 13:35:00,1847.4,1850.0,1844.3,1846.4,6017,-0.0005414478447293019,-0.3315362964296564
2026-04-06 13:40:00,1846.4,1849.8,1845.0,1846.6,6539,0.00010831302474696486,0.008859501778349821
2026-04-06 13:45:00,1846.6,1848.3,1841.2,1843.1,6860,-0.0018971737809504907,-1.0417720676038766
2026-04-06 13:50:00,1843.2,1846.7,1840.6,1844.3,6136,0.0006508651311831956,0.29309092600778575
2026-04-06 13:55:00,1844.3,1846.1,1842.7,1843.5,3057,-0.000433863014560988,-0.27517490893992597
2026-04-06 14:00:00,1843.7,1844.7,1839.3,1840.1,7432,-0.0018460207218706135,-1.0149740759207038
2026-04-06 14:05:00,1840.1,1840.8,1836.7,1838.5,7257,-0.0008698962110019244,-0.503603358420635
2026-04-06 14:10:00,1838.5,1840.8,1835.1,1837.1,7143,-0.0007617804264353233,-0.44696381529749024
2026-04-06 14:15:00,1837.0,1842.0,1836.6,1838.5,5339,0.0007617804264354343,0.35119707279882684
2026-04-06 14:20:00,1838.8,1839.7,1835.8,1836.0,6147,-0.001360729560890947,-0.7607404341839918
2026-04-06 14:25:00,1835.8,1840.6,1833.6,1838.9,8909,0.001578274566371782,0.7789408590933388
2026-04-06 14:45:00,1845.3,1845.3,1845.3,1845.3,5857,0.003474299135624779,1.7722275080617236
2026-04-07 09:00:00,1840.5,1842.5,1839.1,1840.8,7047,-0.002441606161276147,-1.3269885270385822
2026-04-07 09:05:00,1840.6,1840.8,1839.1,1839.4,3170,-0.0007608282525588132,-0.44646499180418153
2026-04-07 09:10:00,1839.4,1840.3,1837.0,1837.9,4029,-0.0008158159971687802,-0.475271893077345
2026-04-07 09:15:00,1837.9,1843.0,1837.1,1840.6,7166,0.001467989933327971,0.7211651027211766
2026-04-07 09:20:00,1840.8,1841.0,1837.8,1838.1,4082,-0.0013591760050379147,-0.7599265595579623
2026-04-07 09:25:00,1838.1,1841.4,1838.0,1838.4,3962,0.0001631986947727612,0.0376129283638432
2026-04-07 09:30:00,1838.4,1838.7,1835.2,1837.3,5704,-0.000598525468802208,-0.36143804077719444
2026-04-07 09:35:00,1837.2,1839.1,1836.0,1838.7,3683,0.0007616975341066675,0.35115364728377757
2026-04-07 09:40:00,1838.8,1841.0,1838.3,1840.6,3998,0.001032805244960632,0.4931811684406997
2026-04-07 09:45:00,1840.2,1845.6,1839.5,1845.3,7955,0.0025502604776757973,1.2881434529521425
2026-04-07 09:50:00,1845.2,1845.3,1842.6,1843.7,4215,-0.0008674438060871778,-0.5023185960292689
2026-04-07 09:55:00,1843.6,1849.9,1842.1,1849.9,7766,0.0033571614809983293,1.7108616005103447
2026-04-07 10:00:00,1849.9,1855.0,1848.4,1853.5,12522,0.001944160033443444,0.9706204160924492
2026-04-07 10:05:00,1853.5,1856.3,1851.1,1855.8,8142,0.0012401263282918618,0.601792242085017
2026-04-07 10:10:00,1855.9,1857.6,1852.8,1853.5,6450,-0.0012401263282919837,-0.6975589845838025
2026-04-07 10:15:00,1853.6,1854.3,1850.6,1851.3,5250,-0.0011876485956560663,-0.6700670248061263
2026-04-07 10:20:00,1851.3,1854.5,1851.0,1853.7,4764,0.001295546739912744,0.6308258083351859
2026-04-07 10:25:00,1853.9,1855.8,1852.5,1855.5,3861,0.0009705597656086342,0.4605720954352081
2026-04-07 10:30:00,1855.3,1855.9,1851.4,1852.5,4130,-0.0016181233304103741,-0.8955835153008261
2026-04-07 10:35:00,1852.4,1852.5,1849.7,1851.8,3630,-0.00037793915629521943,-0.24587759777898816
2026-04-07 10:40:00,1851.9,1853.7,1850.0,1851.2,3551,-0.0003240615745345069,-0.21765228703699566
2026-04-07 10:45:00,1851.3,1852.5,1849.8,1850.5,2092,-0.0003782046132014319,-0.24601666496466348
2026-04-07 10:50:00,1850.5,1852.0,1849.2,1850.5,2345,0.0,-0.04788337124936076
2026-04-07 10:55:00,1850.5,1852.8,1850.1,1850.6,2590,5.403798871914821e-05,-0.01957402673860831
2026-04-07 11:00:00,1850.6,1852.3,1849.5,1851.1,2618,0.000270146150709586,0.09364040914961984
2026-04-07 11:05:00,1851.1,1851.4,1847.5,1847.5,3928,-0.001946683143282599,-1.0677089617775612
2026-04-07 11:10:00,1847.7,1847.7,1845.3,1846.6,5451,-0.00048726348382933856,-0.30315027066944034
2026-04-07 11:15:00,1846.6,1846.9,1842.4,1843.2,6307,-0.0018429188369553898,-1.0133490648723806
2026-04-07 11:20:00,1843.2,1844.3,1842.0,1842.5,5117,-0.0003798464380804581,-0.24687678184222242
2026-04-07 11:25:00,1842.5,1845.4,1842.2,1843.8,4827,0.0007053143010023042,0.32161567948713593
2026-04-07 13:00:00,1843.3,1846.6,1842.2,1845.1,3620,0.000704817183342628,0.3213552501961182
2026-04-07 13:05:00,1845.2,1848.4,1844.4,1848.2,3528,0.0016787159061034652,0.8315599249946237
2026-04-07 13:10:00,1848.2,1848.5,1845.4,1845.4,4080,-0.0015161363094845428,-0.8421547001385843
2026-04-07 13:15:00,1845.4,1846.5,1843.0,1844.1,3405,-0.0007047025633820553,-0.4170619457532608
2026-04-07 13:20:00,1844.1,1845.1,1842.5,1843.9,2838,-0.00010845986995437401,-0.10470317333503286
2026-04-07 13:25:00,1843.9,1847.6,1842.0,1846.6,4789,0.0014632166274085358,0.7186644700194154
2026-04-07 13:30:00,1846.4,1846.8,1844.1,1845.1,2155,-0.0008126337906908454,-0.4736048032832298
2026-04-07 13:35:00,1845.2,1845.6,1843.3,1844.8,1948,-0.00016260603304203827,-0.13306918807978438
2026-04-07 13:40:00,1844.9,1846.5,1843.5,1846.5,3093,0.0009210847778234018,0.4346532093501471
2026-04-07 13:45:00,1846.0,1847.0,1838.0,1838.5,9599,-0.004341933551291185,-2.322529331615047
2026-04-07 13:50:00,1838.4,1840.3,1838.0,1839.2,3995,0.0003806727076451148,0.15154290426536515
2026-04-07 13:55:00,1839.3,1841.8,1838.0,1838.3,4187,-0.0004894629601458625,-0.30430252918726436
2026-04-07 14:00:00,1838.2,1841.8,1837.3,1839.5,5653,0.0006525640560030826,0.2939809563209792
2026-04-07 14:05:00,1839.5,1841.5,1838.2,1838.8,3095,-0.0003806106127561541,-0.24727711658216076
2026-04-07 14:10:00,1838.7,1841.5,1836.1,1840.6,5738,0.0009784204726835137,0.4646901514538626
2026-04-07 14:15:00,1840.4,1848.2,1839.9,1846.8,14411,0.0033628062280774223,1.7138187625647772
2026-04-07 14:20:00,1846.8,1850.4,1845.6,1847.5,9783,0.0003789621895231217,0.1506468004695881
2026-04-07 14:25:00,1847.4,1855.5,1847.0,1855.0,11988,0.004051322219178724,2.074517538652685
2026-04-07 14:45:00,1848.2,1848.2,1848.2,1848.2,7361,-0.0036725035875954317,-1.9718293163613647
2026-04-08 09:05:00,1918.0,1918.8,1912.0,1913.0,6789,0.034460497986312864,18.005233197853016
2026-04-08 09:10:00,1912.9,1913.8,1908.0,1908.4,7111,-0.0024074957983008963,-1.3091188387000332
2026-04-08 09:15:00,1908.4,1910.5,1906.7,1906.7,6493,-0.0008911955715529764,-0.5147616370685003
2026-04-08 09:20:00,1906.7,1907.3,1902.2,1902.6,6600,-0.002152627298042445,-1.1755986920444155
2026-04-08 09:25:00,1902.6,1904.8,1900.5,1900.8,6405,-0.0009465216040308245,-0.5437457601077333
2026-04-08 09:30:00,1900.8,1900.8,1893.3,1894.4,10300,-0.0033726844786391187,-1.8147605088884562
2026-04-08 09:35:00,1894.4,1899.3,1893.5,1896.0,7782,0.0008442381252804908,0.3943948945442061
2026-04-08 09:40:00,1895.7,1897.7,1894.5,1895.4,3167,-0.0003165057788726057,-0.21369396757478712
